t,x,y,z
12.293964,0.022903,-0.027786,-0.991943
12.293991,0.023026,-0.027817,-0.991989
12.294017,0.023163,-0.027802,-0.991989
12.294042,0.023285,-0.027740,-0.991959
12.294068,0.023422,-0.027634,-0.991882
12.294091,0.023544,-0.027496,-0.991791
12.304209,0.023697,-0.027390,-0.991669
12.304343,0.023865,-0.027283,-0.991547
12.304388,0.024017,-0.027237,-0.991425
12.304442,0.024155,-0.027252,-0.991333
12.304482,0.024231,-0.027359,-0.991272
12.304522,0.024231,-0.027557,-0.991226
12.304558,0.024170,-0.027817,-0.991226
12.304632,0.024017,-0.028076,-0.991257
12.313958,0.023804,-0.028320,-0.991333
12.314057,0.023544,-0.028519,-0.991440
12.314087,0.023270,-0.028656,-0.991592
12.314115,0.022995,-0.028732,-0.991791
12.314140,0.022736,-0.028748,-0.992035
12.314165,0.022552,-0.028748,-0.992294
12.314188,0.022446,-0.028717,-0.992584
12.314213,0.022385,-0.028671,-0.992874
12.323816,0.022385,-0.028641,-0.993134
12.323907,0.022415,-0.028610,-0.993332
12.323936,0.022476,-0.028580,-0.993500
12.323962,0.022522,-0.028534,-0.993591
12.323986,0.022583,-0.028442,-0.993637
12.324010,0.022629,-0.028320,-0.993637
12.324033,0.022659,-0.028168,-0.993591
12.324057,0.022690,-0.027985,-0.993530
12.333818,0.022705,-0.027802,-0.993454
12.333941,0.022705,-0.027634,-0.993393
12.333975,0.022705,-0.027512,-0.993378
12.334016,0.022705,-0.027420,-0.993393
12.334046,0.022675,-0.027359,-0.993469
12.334074,0.022644,-0.027313,-0.993607
12.334111,0.022629,-0.027283,-0.993820
12.334142,0.022659,-0.027252,-0.994049
12.344231,0.022736,-0.027176,-0.994293
12.344384,0.022873,-0.027069,-0.994522
12.344428,0.023026,-0.026917,-0.994766
12.344468,0.023209,-0.026733,-0.994995
12.344506,0.023392,-0.026535,-0.995239
12.344545,0.023560,-0.026306,-0.995468
12.344583,0.023697,-0.026093,-0.995682
12.344619,0.023804,-0.025894,-0.995865
12.353782,0.023865,-0.025711,-0.996048
12.353934,0.023880,-0.025589,-0.996201
12.353972,0.023834,-0.025497,-0.996323
12.354000,0.023697,-0.025482,-0.996414
12.354025,0.023468,-0.025513,-0.996445
12.354051,0.023193,-0.025604,-0.996445
12.354251,0.022858,-0.025742,-0.996445
12.354282,0.022537,-0.025894,-0.996460
12.363768,0.022217,-0.026062,-0.996506
12.363892,0.021957,-0.026215,-0.996597
12.363926,0.021744,-0.026337,-0.996704
12.363956,0.021591,-0.026398,-0.996811
12.363985,0.021484,-0.026398,-0.996902
12.364024,0.021439,-0.026337,-0.996964
12.364052,0.021439,-0.026215,-0.996979
12.364088,0.021500,-0.026047,-0.996933
12.373772,0.021622,-0.025879,-0.996826
12.373898,0.021759,-0.025711,-0.996674
12.373932,0.021927,-0.025558,-0.996506
12.373963,0.022110,-0.025421,-0.996368
12.373992,0.022324,-0.025330,-0.996216
12.374021,0.022537,-0.025299,-0.996094
12.374050,0.022736,-0.025314,-0.995987
12.374079,0.022903,-0.025391,-0.995911
12.383782,0.023010,-0.025528,-0.995850
12.383910,0.023056,-0.025726,-0.995804
12.383947,0.023087,-0.025986,-0.995743
12.383978,0.023102,-0.026245,-0.995697
12.384008,0.023132,-0.026489,-0.995697
12.384045,0.023193,-0.026688,-0.995728
12.384077,0.023300,-0.026810,-0.995789
12.384108,0.023468,-0.026855,-0.995850
12.393758,0.023666,-0.026825,-0.995895
12.393897,0.023880,-0.026718,-0.995880
12.393946,0.024063,-0.026596,-0.995804
12.393987,0.024231,-0.026428,-0.995667
12.394026,0.024368,-0.026276,-0.995483
12.394162,0.024460,-0.026169,-0.995239
12.394204,0.024475,-0.026108,-0.994995
12.394242,0.024399,-0.026093,-0.994751
12.403841,0.024216,-0.026123,-0.994553
12.404163,0.023926,-0.026184,-0.994370
12.404235,0.023560,-0.026276,-0.994247
12.404290,0.023132,-0.026382,-0.994125
12.404345,0.022690,-0.026489,-0.993988
12.404396,0.022278,-0.026657,-0.993851
12.404448,0.021896,-0.026871,-0.993698
12.404499,0.021622,-0.027161,-0.993546
12.413721,0.021439,-0.027527,-0.993408
12.413813,0.021378,-0.027908,-0.993286
12.413847,0.021408,-0.028275,-0.993179
12.413879,0.021515,-0.028580,-0.993057
12.413908,0.021698,-0.028793,-0.992935
12.413945,0.021912,-0.028870,-0.992813
12.413977,0.022171,-0.028854,-0.992691
12.414005,0.022430,-0.028763,-0.992599
12.423732,0.022705,-0.028625,-0.992554
12.423838,0.022934,-0.028473,-0.992538
12.423872,0.023087,-0.028351,-0.992554
12.423904,0.023163,-0.028229,-0.992599
12.423935,0.023163,-0.028122,-0.992661
12.423964,0.023071,-0.028015,-0.992722
12.423995,0.022964,-0.027908,-0.992783
12.424024,0.022858,-0.027771,-0.992828
12.433701,0.022812,-0.027618,-0.992859
12.433905,0.022797,-0.027481,-0.992874
12.433944,0.022827,-0.027374,-0.992828
12.433974,0.022903,-0.027313,-0.992737
12.434003,0.022995,-0.027313,-0.992584
12.434032,0.023117,-0.027359,-0.992401
12.434064,0.023239,-0.027451,-0.992218
12.434092,0.023361,-0.027542,-0.992081
12.443700,0.023468,-0.027618,-0.992004
12.443835,0.023560,-0.027664,-0.992020
12.443879,0.023621,-0.027664,-0.992111
12.443919,0.023666,-0.027618,-0.992249
12.443958,0.023682,-0.027557,-0.992386
12.443995,0.023666,-0.027496,-0.992523
12.444032,0.023636,-0.027481,-0.992615
12.444072,0.023636,-0.027466,-0.992676
12.453719,0.023651,-0.027481,-0.992737
12.453808,0.023697,-0.027496,-0.992844
12.453837,0.023743,-0.027527,-0.992981
12.453863,0.023758,-0.027542,-0.993179
12.453887,0.023727,-0.027557,-0.993393
12.453912,0.023605,-0.027573,-0.993637
12.453937,0.023407,-0.027603,-0.993866
12.453961,0.023148,-0.027664,-0.994049
12.463669,0.022873,-0.027725,-0.994202
12.463809,0.022598,-0.027817,-0.994308
12.463857,0.022369,-0.027924,-0.994385
12.463897,0.022232,-0.028015,-0.994446
12.463934,0.022156,-0.028076,-0.994522
12.463981,0.022171,-0.028061,-0.994598
12.464020,0.022232,-0.027954,-0.994705
12.464059,0.022308,-0.027756,-0.994843
12.473678,0.022415,-0.027451,-0.995010
12.473812,0.022507,-0.027054,-0.995163
12.473848,0.022583,-0.026596,-0.995316
12.473879,0.022629,-0.026108,-0.995438
12.473910,0.022675,-0.025635,-0.995560
12.473939,0.022705,-0.025177,-0.995651
12.473967,0.022720,-0.024811,-0.995728
12.473995,0.022766,-0.024506,-0.995789
12.483705,0.022827,-0.024292,-0.995819
12.483865,0.022903,-0.024170,-0.995819
12.483907,0.022995,-0.024124,-0.995758
12.483944,0.023056,-0.024185,-0.995636
12.483980,0.023117,-0.024353,-0.995453
12.484027,0.023163,-0.024597,-0.995224
12.484063,0.023224,-0.024918,-0.994995
12.484100,0.023300,-0.025299,-0.994797
12.493663,0.023392,-0.025696,-0.994644
12.493867,0.023483,-0.026062,-0.994568
12.493910,0.023544,-0.026398,-0.994522
12.493956,0.023575,-0.026672,-0.994522
12.494025,0.023529,-0.026871,-0.994553
12.494066,0.023453,-0.026978,-0.994614
12.494102,0.023346,-0.026993,-0.994705
12.494148,0.023239,-0.026932,-0.994843
12.505049,0.023132,-0.026794,-0.994995
12.505169,0.023056,-0.026611,-0.995163
12.505210,0.022995,-0.026382,-0.995346
12.505278,0.022949,-0.026138,-0.995499
12.505302,0.022934,-0.025879,-0.995605
12.505315,0.022903,-0.025650,-0.995651
12.505326,0.022873,-0.025452,-0.995651
12.505337,0.022797,-0.025345,-0.995590
12.513618,0.022705,-0.025299,-0.995499
12.513735,0.022614,-0.025345,-0.995407
12.513771,0.022552,-0.025436,-0.995331
12.513803,0.022522,-0.025574,-0.995300
12.513833,0.022568,-0.025696,-0.995285
12.513861,0.022659,-0.025803,-0.995285
12.513898,0.022781,-0.025864,-0.995285
12.513929,0.022903,-0.025909,-0.995270
12.523603,0.023041,-0.025940,-0.995209
12.523711,0.023148,-0.025970,-0.995102
12.523740,0.023239,-0.026031,-0.994949
12.523787,0.023315,-0.026138,-0.994766
12.523812,0.023376,-0.026291,-0.994568
12.523838,0.023422,-0.026459,-0.994370
12.523862,0.023438,-0.026642,-0.994202
12.523889,0.023422,-0.026825,-0.994049
12.533622,0.023346,-0.027023,-0.993927
12.533737,0.023239,-0.027191,-0.993790
12.533767,0.023102,-0.027344,-0.993622
12.533795,0.022949,-0.027451,-0.993423
12.533819,0.022812,-0.027542,-0.993195
12.533843,0.022690,-0.027588,-0.992935
12.533866,0.022629,-0.027618,-0.992661
12.533900,0.022629,-0.027634,-0.992401
12.543639,0.022690,-0.027634,-0.992142
12.543788,0.022781,-0.027618,-0.991898
12.543850,0.022873,-0.027618,-0.991684
12.543915,0.022934,-0.027603,-0.991501
12.543967,0.022949,-0.027603,-0.991364
12.544032,0.022888,-0.027618,-0.991302
12.544091,0.022781,-0.027664,-0.991272
12.544192,0.022629,-0.027695,-0.991318
12.553580,0.022461,-0.027740,-0.991379
12.553697,0.022293,-0.027756,-0.991486
12.553731,0.022171,-0.027756,-0.991592
12.553762,0.022110,-0.027725,-0.991699
12.553801,0.022110,-0.027664,-0.991791
12.553831,0.022186,-0.027573,-0.991852
12.553862,0.022354,-0.027451,-0.991898
12.553890,0.022568,-0.027328,-0.991943
12.563664,0.022827,-0.027206,-0.991959
12.563766,0.023056,-0.027145,-0.991989
12.563796,0.023239,-0.027130,-0.992050
12.563823,0.023346,-0.027161,-0.992111
12.563849,0.023346,-0.027237,-0.992188
12.563874,0.023285,-0.027344,-0.992294
12.563898,0.023163,-0.027481,-0.992401
12.563922,0.023026,-0.027618,-0.992523
12.573664,0.022873,-0.027786,-0.992676
12.573755,0.022736,-0.027969,-0.992844
12.573783,0.022629,-0.028183,-0.993027
12.573809,0.022552,-0.028442,-0.993210
12.573834,0.022507,-0.028732,-0.993408
12.573858,0.022522,-0.029022,-0.993607
12.573883,0.022568,-0.029282,-0.993805
12.573906,0.022644,-0.029480,-0.994019
12.584069,0.022751,-0.029572,-0.994232
12.584202,0.022873,-0.029510,-0.994446
12.584234,0.022995,-0.029327,-0.994598
12.584260,0.023087,-0.028992,-0.994736
12.584285,0.023148,-0.028564,-0.994812
12.584312,0.023163,-0.028076,-0.994858
12.584335,0.023117,-0.027573,-0.994873
12.584358,0.023010,-0.027100,-0.994873
12.593716,0.022842,-0.026688,-0.994873
12.594132,0.022644,-0.026352,-0.994873
12.594162,0.022430,-0.026077,-0.994873
12.594200,0.022217,-0.025864,-0.994873
12.594227,0.022018,-0.025681,-0.994873
12.594251,0.021820,-0.025513,-0.994873
12.594397,0.021637,-0.025375,-0.994873
12.594439,0.021454,-0.025299,-0.994873
12.603756,0.021271,-0.025284,-0.994873
12.603873,0.021118,-0.025330,-0.994873
12.603909,0.021011,-0.025452,-0.994904
12.603939,0.020981,-0.025620,-0.994980
12.603993,0.021057,-0.025818,-0.995087
12.604026,0.021240,-0.025970,-0.995255
12.604056,0.021500,-0.026093,-0.995438
12.604085,0.021835,-0.026169,-0.995651
12.613501,0.022171,-0.026199,-0.995850
12.613615,0.022491,-0.026215,-0.996063
12.613646,0.022751,-0.026245,-0.996262
12.613672,0.022919,-0.026306,-0.996460
12.613697,0.022995,-0.026398,-0.996628
12.613723,0.022980,-0.026535,-0.996780
12.613747,0.022903,-0.026672,-0.996887
12.613771,0.022812,-0.026764,-0.996964
12.623487,0.022705,-0.026810,-0.996964
12.623611,0.022629,-0.026779,-0.996933
12.623647,0.022552,-0.026688,-0.996826
12.623677,0.022476,-0.026566,-0.996643
12.623707,0.022400,-0.026443,-0.996399
12.623736,0.022354,-0.026337,-0.996094
12.623765,0.022354,-0.026230,-0.995743
12.623794,0.022354,-0.026138,-0.995361
12.633526,0.022400,-0.026062,-0.994965
12.633686,0.022461,-0.025986,-0.994598
12.633731,0.022522,-0.025940,-0.994293
12.633772,0.022583,-0.025894,-0.994034
12.633810,0.022659,-0.025864,-0.993851
12.633856,0.022736,-0.025848,-0.993729
12.633895,0.022797,-0.025848,-0.993698
12.633934,0.022812,-0.025848,-0.993729
12.643517,0.022797,-0.025848,-0.993790
12.643656,0.022736,-0.025848,-0.993896
12.643692,0.022629,-0.025818,-0.994064
12.643724,0.022507,-0.025742,-0.994263
12.643756,0.022369,-0.025604,-0.994522
12.643787,0.022232,-0.025421,-0.994797
12.643818,0.022095,-0.025223,-0.995071
12.643847,0.021942,-0.025070,-0.995316
12.653567,0.021774,-0.025009,-0.995514
12.653684,0.021606,-0.025040,-0.995636
12.653713,0.021454,-0.025192,-0.995667
12.653740,0.021332,-0.025436,-0.995605
12.653767,0.021255,-0.025742,-0.995438
12.653791,0.021240,-0.026093,-0.995209
12.653817,0.021286,-0.026428,-0.994934
12.653840,0.021362,-0.026764,-0.994629
12.663474,0.021469,-0.027084,-0.994324
12.663589,0.021606,-0.027390,-0.994049
12.663617,0.021729,-0.027710,-0.993805
12.663642,0.021851,-0.028015,-0.993622
12.663669,0.022034,-0.028305,-0.993500
12.663696,0.022247,-0.028564,-0.993439
12.663720,0.022507,-0.028748,-0.993469
12.663746,0.022797,-0.028839,-0.993546
12.673491,0.023087,-0.028793,-0.993668
12.673586,0.023346,-0.028625,-0.993790
12.673615,0.023529,-0.028351,-0.993866
12.673640,0.023636,-0.027985,-0.993881
12.673664,0.023621,-0.027588,-0.993835
12.673688,0.023514,-0.027206,-0.993683
12.673712,0.023315,-0.026871,-0.993454
12.673736,0.023056,-0.026611,-0.993149
12.683471,0.022736,-0.026443,-0.992798
12.683586,0.022415,-0.026352,-0.992477
12.683852,0.022110,-0.026367,-0.992188
12.683894,0.021835,-0.026459,-0.991959
12.683922,0.021576,-0.026611,-0.991760
12.683948,0.021347,-0.026794,-0.991592
12.683979,0.021164,-0.026993,-0.991409
12.684005,0.021011,-0.027206,-0.991226
12.694710,0.020920,-0.027435,-0.991074
12.694809,0.020905,-0.027664,-0.990952
12.694847,0.020996,-0.027908,-0.990906
12.694873,0.021194,-0.028107,-0.990982
12.694899,0.021454,-0.028290,-0.991196
12.694925,0.021790,-0.028412,-0.991516
12.694950,0.022171,-0.028473,-0.991898
12.694975,0.022568,-0.028473,-0.992294
12.703446,0.022964,-0.028412,-0.992676
12.703561,0.023315,-0.028351,-0.993057
12.703627,0.023636,-0.028305,-0.993393
12.703682,0.023895,-0.028320,-0.993698
12.703732,0.024109,-0.028381,-0.993958
12.703782,0.024261,-0.028488,-0.994156
12.703844,0.024353,-0.028641,-0.994293
12.703896,0.024353,-0.028809,-0.994385
12.713443,0.024292,-0.028915,-0.994431
12.713581,0.024124,-0.028946,-0.994461
12.713643,0.023880,-0.028839,-0.994507
12.713697,0.023544,-0.028641,-0.994553
12.713750,0.023163,-0.028351,-0.994629
12.713802,0.022812,-0.028000,-0.994720
12.713852,0.022537,-0.027634,-0.994827
12.713904,0.022369,-0.027313,-0.994965
12.723449,0.022308,-0.027039,-0.995102
12.723565,0.022354,-0.026825,-0.995270
12.723600,0.022476,-0.026672,-0.995438
12.723630,0.022629,-0.026596,-0.995575
12.723660,0.022781,-0.026581,-0.995697
12.723689,0.022903,-0.026611,-0.995804
12.723718,0.022995,-0.026703,-0.995895
12.723747,0.023010,-0.026825,-0.995972
12.733439,0.022964,-0.026962,-0.996033
12.733561,0.022903,-0.027069,-0.996078
12.733596,0.022797,-0.027176,-0.996094
12.733627,0.022705,-0.027206,-0.996109
12.733656,0.022614,-0.027191,-0.996078
12.733685,0.022552,-0.027084,-0.996033
12.733713,0.022491,-0.026901,-0.995956
12.733741,0.022430,-0.026672,-0.995834
12.743415,0.022385,-0.026428,-0.995651
12.743611,0.022354,-0.026154,-0.995422
12.743654,0.022385,-0.025879,-0.995132
12.743693,0.022461,-0.025604,-0.994827
12.743731,0.022598,-0.025330,-0.994553
12.743770,0.022781,-0.025070,-0.994339
12.743806,0.022980,-0.024841,-0.994232
12.743842,0.023178,-0.024658,-0.994232
12.754000,0.023376,-0.024567,-0.994354
12.754145,0.023560,-0.024551,-0.994568
12.754188,0.023666,-0.024643,-0.994827
12.754204,0.023697,-0.024841,-0.995102
12.754215,0.023666,-0.025131,-0.995377
12.754225,0.023544,-0.025482,-0.995575
12.754236,0.023361,-0.025833,-0.995697
12.754246,0.023102,-0.026199,-0.995728
12.763355,0.022827,-0.026535,-0.995667
12.763465,0.022537,-0.026825,-0.995544
12.763494,0.022278,-0.027084,-0.995392
12.763521,0.022034,-0.027328,-0.995209
12.763546,0.021820,-0.027542,-0.995041
12.763572,0.021667,-0.027771,-0.994888
12.763598,0.021561,-0.027985,-0.994736
12.763624,0.021515,-0.028214,-0.994614
12.773338,0.021561,-0.028397,-0.994507
12.773435,0.021667,-0.028549,-0.994446
12.773463,0.021881,-0.028641,-0.994431
12.773488,0.022141,-0.028610,-0.994476
12.773513,0.022446,-0.028473,-0.994598
12.773537,0.022766,-0.028198,-0.994766
12.773560,0.023056,-0.027832,-0.994949
12.773584,0.023331,-0.027420,-0.995102
12.783465,0.023544,-0.026993,-0.995178
12.783636,0.023727,-0.026627,-0.995193
12.783667,0.023849,-0.026321,-0.995148
12.783695,0.023926,-0.026093,-0.995041
12.783726,0.023956,-0.025940,-0.994919
12.783753,0.023956,-0.025879,-0.994766
12.783777,0.023911,-0.025894,-0.994644
12.783801,0.023834,-0.025986,-0.994537
12.793734,0.023743,-0.026154,-0.994461
12.793894,0.023621,-0.026382,-0.994400
12.794482,0.023544,-0.026657,-0.994354
12.794516,0.023514,-0.026962,-0.994308
12.794542,0.023544,-0.027267,-0.994232
12.794566,0.023636,-0.027557,-0.994110
12.794590,0.023804,-0.027817,-0.993973
12.794614,0.024002,-0.028046,-0.993820
12.803930,0.024185,-0.028214,-0.993683
12.804077,0.024307,-0.028320,-0.993561
12.804109,0.024323,-0.028351,-0.993469
12.804134,0.024216,-0.028351,-0.993393
12.804160,0.023987,-0.028336,-0.993271
12.804196,0.023697,-0.028366,-0.993134
12.804220,0.023376,-0.028412,-0.992981
12.804321,0.023087,-0.028503,-0.992828
12.813456,0.022873,-0.028610,-0.992691
12.813700,0.022766,-0.028717,-0.992584
12.813737,0.022751,-0.028793,-0.992508
12.813766,0.022812,-0.028809,-0.992477
12.813791,0.022919,-0.028778,-0.992493
12.813817,0.023056,-0.028717,-0.992538
12.813842,0.023163,-0.028595,-0.992615
12.813865,0.023270,-0.028427,-0.992691
12.823459,0.023346,-0.028244,-0.992798
12.823588,0.023392,-0.028015,-0.992905
12.823622,0.023392,-0.027771,-0.993027
12.823652,0.023376,-0.027466,-0.993164
12.823680,0.023300,-0.027100,-0.993332
12.823709,0.023148,-0.026688,-0.993484
12.823737,0.022888,-0.026276,-0.993622
12.823766,0.022522,-0.025909,-0.993698
12.833394,0.022079,-0.025650,-0.993713
12.833461,0.021606,-0.025513,-0.993652
12.833476,0.021149,-0.025543,-0.993530
12.833488,0.020782,-0.025726,-0.993393
12.833499,0.020554,-0.026001,-0.993286
12.833509,0.020462,-0.026352,-0.993210
12.833519,0.020554,-0.026733,-0.993195
12.833529,0.020798,-0.027115,-0.993240
12.845280,0.021194,-0.027466,-0.993378
12.845835,0.021713,-0.027802,-0.993607
12.845877,0.022293,-0.028091,-0.993912
12.845903,0.022888,-0.028336,-0.994263
12.845927,0.023438,-0.028549,-0.994614
12.845961,0.023911,-0.028702,-0.994934
12.845987,0.024307,-0.028763,-0.995193
12.846011,0.024597,-0.028717,-0.995392
12.853369,0.024765,-0.028519,-0.995529
12.853513,0.024780,-0.028183,-0.995575
12.853558,0.024673,-0.027740,-0.995560
12.853656,0.024460,-0.027237,-0.995453
12.853699,0.024155,-0.026703,-0.995255
12.853735,0.023849,-0.026230,-0.994965
12.853773,0.023560,-0.025833,-0.994583
12.853811,0.023346,-0.025574,-0.994156
12.863254,0.023209,-0.025421,-0.993744
12.863365,0.023117,-0.025360,-0.993378
12.863399,0.023071,-0.025375,-0.993057
12.863432,0.022995,-0.025467,-0.992798
12.863461,0.022858,-0.025574,-0.992645
12.863493,0.022675,-0.025711,-0.992584
12.863522,0.022461,-0.025879,-0.992615
12.863551,0.022263,-0.026047,-0.992737
12.873253,0.022110,-0.026245,-0.992905
12.873364,0.022034,-0.026428,-0.993118
12.873398,0.022003,-0.026611,-0.993362
12.873428,0.022003,-0.026779,-0.993591
12.873456,0.022003,-0.026901,-0.993790
12.873485,0.021973,-0.026962,-0.993973
12.873514,0.021881,-0.026962,-0.994141
12.873542,0.021759,-0.026886,-0.994293
12.883282,0.021606,-0.026779,-0.994476
12.883411,0.021439,-0.026642,-0.994675
12.883446,0.021301,-0.026489,-0.994873
12.883476,0.021210,-0.026337,-0.995041
12.883505,0.021194,-0.026199,-0.995178
12.883542,0.021271,-0.026031,-0.995316
12.883574,0.021439,-0.025864,-0.995422
12.883603,0.021652,-0.025696,-0.995499
12.893289,0.021896,-0.025528,-0.995590
12.893451,0.022156,-0.025436,-0.995667
12.893495,0.022400,-0.025436,-0.995728
12.893543,0.022598,-0.025558,-0.995743
12.893583,0.022766,-0.025833,-0.995712
12.893620,0.022873,-0.026215,-0.995605
12.893666,0.022934,-0.026688,-0.995438
12.893704,0.022949,-0.027176,-0.995224
12.903451,0.022934,-0.027649,-0.994995
12.903605,0.022888,-0.028091,-0.994766
12.903792,0.022842,-0.028442,-0.994553
12.903846,0.022812,-0.028687,-0.994385
12.903887,0.022797,-0.028809,-0.994293
12.903945,0.022812,-0.028793,-0.994278
12.903986,0.022827,-0.028641,-0.994339
12.904022,0.022842,-0.028397,-0.994476
12.913211,0.022842,-0.028076,-0.994644
12.913340,0.022797,-0.027710,-0.994812
12.913370,0.022705,-0.027344,-0.994949
12.913395,0.022583,-0.026978,-0.994980
12.913429,0.022446,-0.026657,-0.994904
12.913455,0.022278,-0.026367,-0.994705
12.913479,0.022095,-0.026154,-0.994400
12.913504,0.021896,-0.026016,-0.994034
12.923218,0.021713,-0.025970,-0.993622
12.923330,0.021530,-0.026001,-0.993225
12.923357,0.021362,-0.026123,-0.992874
12.923382,0.021210,-0.026306,-0.992615
12.923406,0.021118,-0.026505,-0.992447
12.923430,0.021072,-0.026703,-0.992386
12.923453,0.021088,-0.026886,-0.992401
12.923477,0.021179,-0.027069,-0.992508
12.933241,0.021317,-0.027267,-0.992676
12.933380,0.021484,-0.027481,-0.992874
12.933422,0.021667,-0.027695,-0.993103
12.933453,0.021866,-0.027893,-0.993301
12.933484,0.022079,-0.028046,-0.993500
12.933514,0.022308,-0.028137,-0.993668
12.933543,0.022568,-0.028122,-0.993805
12.933572,0.022858,-0.028015,-0.993927
12.943267,0.023148,-0.027817,-0.994019
12.943404,0.023422,-0.027573,-0.994095
12.943448,0.023666,-0.027313,-0.994171
12.943489,0.023834,-0.027084,-0.994263
12.943526,0.023880,-0.026932,-0.994385
12.943563,0.023819,-0.026855,-0.994522
12.943602,0.023651,-0.026901,-0.994659
12.943640,0.023407,-0.026993,-0.994812
12.955435,0.023102,-0.027115,-0.994980
12.955618,0.022766,-0.027222,-0.995148
12.955651,0.022461,-0.027252,-0.995331
12.955676,0.022186,-0.027222,-0.995499
12.955700,0.021973,-0.027145,-0.995621
12.955725,0.021851,-0.027039,-0.995697
12.955750,0.021805,-0.026917,-0.995697
12.955773,0.021820,-0.026810,-0.995651
12.963172,0.021896,-0.026703,-0.995575
12.963289,0.022018,-0.026596,-0.995468
12.963318,0.022156,-0.026505,-0.995361
12.963350,0.022308,-0.026398,-0.995270
12.963377,0.022476,-0.026306,-0.995224
12.963401,0.022614,-0.026215,-0.995224
12.963426,0.022736,-0.026108,-0.995300
12.963462,0.022797,-0.026031,-0.995438
12.973144,0.022827,-0.025955,-0.995621
12.973232,0.022842,-0.025909,-0.995804
12.973259,0.022858,-0.025879,-0.995972
12.973285,0.022903,-0.025864,-0.996124
12.973309,0.022995,-0.025848,-0.996216
12.973333,0.023163,-0.025848,-0.996292
12.973487,0.023407,-0.025848,-0.996338
12.973514,0.023697,-0.025864,-0.996353
12.983187,0.023987,-0.025894,-0.996338
12.983434,0.024261,-0.025970,-0.996231
12.986880,0.024475,-0.026093,-0.996063
12.986995,0.024582,-0.026291,-0.995834
12.987149,0.024597,-0.026550,-0.995544
12.987210,0.024521,-0.026855,-0.995255
12.987357,0.024368,-0.027161,-0.994949
12.987390,0.024139,-0.027481,-0.994644
12.993158,0.023880,-0.027756,-0.994339
12.993353,0.023575,-0.027954,-0.994034
12.993390,0.023270,-0.028046,-0.993729
12.993417,0.022964,-0.028046,-0.993423
12.993440,0.022690,-0.027969,-0.993164
12.993466,0.022430,-0.027832,-0.992920
12.993489,0.022202,-0.027679,-0.992737
12.993513,0.022018,-0.027527,-0.992615
13.003298,0.021866,-0.027374,-0.992584
13.003372,0.021774,-0.027222,-0.992645
13.003388,0.021744,-0.027054,-0.992798
13.003401,0.021790,-0.026840,-0.993042
13.003415,0.021881,-0.026581,-0.993362
13.003426,0.022049,-0.026306,-0.993729
13.003437,0.022232,-0.026031,-0.994080
13.003447,0.022461,-0.025803,-0.994400
13.013133,0.022705,-0.025650,-0.994659
13.013255,0.022964,-0.025558,-0.994873
13.013290,0.023224,-0.025543,-0.995056
13.013330,0.023483,-0.025574,-0.995224
13.013362,0.023712,-0.025620,-0.995361
13.013393,0.023895,-0.025650,-0.995499
13.013423,0.024033,-0.025665,-0.995621
13.013451,0.024094,-0.025635,-0.995697
13.023176,0.024063,-0.025604,-0.995743
13.023350,0.023956,-0.025589,-0.995728
13.023387,0.023727,-0.025620,-0.995667
13.023417,0.023422,-0.025711,-0.995605
13.023447,0.023056,-0.025879,-0.995529
13.023475,0.022644,-0.026093,-0.995468
13.023504,0.022247,-0.026337,-0.995422
13.023532,0.021912,-0.026581,-0.995377
13.033206,0.021667,-0.026810,-0.995331
13.033339,0.021530,-0.027008,-0.995270
13.033367,0.021545,-0.027161,-0.995178
13.033401,0.021713,-0.027267,-0.995071
13.033428,0.022018,-0.027344,-0.994919
13.033452,0.022415,-0.027420,-0.994781
13.033476,0.022842,-0.027481,-0.994644
13.033506,0.023270,-0.027542,-0.994537
13.043831,0.023621,-0.027618,-0.994415
13.044581,0.023849,-0.027679,-0.994293
13.044669,0.023926,-0.027710,-0.994125
13.044695,0.023865,-0.027679,-0.993927
13.044722,0.023651,-0.027618,-0.993652
13.044747,0.023331,-0.027557,-0.993332
13.044770,0.022964,-0.027496,-0.992981
13.044801,0.022568,-0.027435,-0.992645
13.053885,0.022217,-0.027359,-0.992355
13.054032,0.021942,-0.027252,-0.992142
13.054125,0.021744,-0.027100,-0.991989
13.054200,0.021652,-0.026901,-0.991928
13.054336,0.021637,-0.026642,-0.991959
13.054368,0.021667,-0.026337,-0.992050
13.054403,0.021729,-0.026031,-0.992203
13.054433,0.021820,-0.025787,-0.992371
13.063161,0.021912,-0.025665,-0.992508
13.063273,0.022034,-0.025665,-0.992645
13.063302,0.022156,-0.025803,-0.992752
13.063336,0.022308,-0.026047,-0.992874
13.063362,0.022476,-0.026321,-0.993011
13.063386,0.022705,-0.026611,-0.993179
13.063412,0.022964,-0.026871,-0.993362
13.063435,0.023224,-0.027084,-0.993561
13.073216,0.023468,-0.027283,-0.993759
13.073324,0.023651,-0.027466,-0.993958
13.073358,0.023758,-0.027634,-0.994110
13.073389,0.023773,-0.027817,-0.994202
13.073419,0.023682,-0.027985,-0.994202
13.073448,0.023483,-0.028122,-0.994125
13.073478,0.023193,-0.028244,-0.993958
13.073507,0.022858,-0.028275,-0.993744
13.083090,0.022537,-0.028214,-0.993515
13.083209,0.022278,-0.028076,-0.993332
13.083301,0.022125,-0.027847,-0.993195
13.083333,0.022079,-0.027573,-0.993134
13.083710,0.022095,-0.027283,-0.993134
13.083774,0.022171,-0.027023,-0.993134
